shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle,shooting
1,0,0.048366886,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.7,41.4,0.17370571020850595,0.19799026941240946,0.8849557522123894
0,0,0.0121428,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.5,22.5,0.3002992769078247,0.06824709726576342,0.486725663716814
0,0,0.024521416,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.6,30.2,0.40706147859341857,0.08448021782201566,0.5752212389380531
0,1,0.07472131,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.3,46.5,0.15123790668177473,0.19068603160510675,0.8938053097345133
0,1,0.048852883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,101.4,30.1,0.30222464131166343,0.10651081014692694,0.8938053097345133
0,0,0.23745595,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.2,33.6,0.1287327740496385,0.2076747417357282,0.6814159292035398
0,0,0.04365819,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,38.7,0.3903669643725031,0.0934240902360294,0.486725663716814
0,1,0.0133034745,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,89.6,33.7,0.4497328275393476,0.07994753627275958,0.33628318584070793
0,1,0.05706538,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,30.5,0.26835357654003883,0.11696057784965835,0.6194690265486726
0,1,0.07208536,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.5,45.3,0.2752174996407645,0.12594009711470547,0.38938053097345127
0,0,0.45937872,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.9,39.1,0.12586852341949545,0.2617369170473642,0.8938053097345133
0,0,0.068609156,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.3,32.0,0.3326434717160805,0.10276775620200923,0.6991150442477876
0,0,0.028381012,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.6,27.4,0.3706896026041375,0.08632147160219546,0.6194690265486726
0,1,0.03112275,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.4,38.2,0.4144008777613841,0.08812587983715606,0.8849557522123894
1,0,0.050695863,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,39.7,0.1430213446465654,0.23566012652899487,0.5132743362831858
0,0,0.04754595,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.3,25.3,0.2595080653928257,0.08456740681260237,0.486725663716814
0,0,0.022203574,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.5,55.1,0.42887562600185725,0.07394845228517254,0.6194690265486726
1,0,0.102204666,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.4,40.4,0.11795584779924638,0.27672202692732817,0.5398230088495575
0,0,0.05029107,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,43.3,0.30207020763525927,0.11814781778646616,0.35398230088495575
0,0,0.043571517,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.4,27.9,0.30647659254028764,0.09854582244547931,0.5486725663716814
0,1,0.023947882,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,93.0,31.8,0.4079112928125279,0.08596725095478623,0.5752212389380531
0,0,0.025291879,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,47.9,0.41516647144234176,0.08489361493902213,0.35398230088495575
1,0,0.109083764,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,43.7,0.12098570077535999,0.2558494157580304,0.5398230088495575
0,0,0.037150692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.2,33.0,0.16873477104851245,0.17378522257175083,0.8938053097345133
0,0,0.023512686,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.3,23.2,0.3964583789818901,0.07362294538252022,0.5309734513274336
1,0,0.054492332,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.9,38.0,0.1428993165039022,0.23285347501690726,0.8938053097345133
0,1,0.090159394,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.0,32.3,0.18919972257452114,0.15652890421793741,0.4336283185840708
0,1,0.01503056,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,91.2,53.3,0.45974043583693086,0.07276039481798147,0.4601769911504425
0,0,0.09693866,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.2,44.6,0.32010898174465996,0.11084698237030778,0.4601769911504425
0,0,0.03744624,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.3,31.3,0.35012782933946274,0.09737804584543103,0.4601769911504425
0,1,0.11463291,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.1,51.5,0.26897099423499315,0.10784462307894778,0.4247787610619469
0,0,0.09061787,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.3,52.4,0.2750291789673978,0.10213293639938845,0.5663716814159292
0,0,0.05124816,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.1,31.2,0.17572523023857486,0.14916386651420882,0.5663716814159292
0,0,0.27497175,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.5,30.6,0.18827247171757452,0.13916808258832186,0.7345132743362832
0,1,0.57729316,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.4,36.3,0.12908861305884295,0.24354176794683893,0.7345132743362832
0,0,0.033079468,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.5,38.4,0.36846504929376017,0.09868161417209598,0.6194690265486726
1,0,0.20671774,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.6,43.1,0.048620652935745225,0.5104407971521847,0.4070796460176991
0,0,0.026508348,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.4,38.8,0.399162390283346,0.09145877388627134,0.584070796460177
0,1,0.38586125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,115.5,35.6,0.08371367118665528,0.31523223350014606,0.5486725663716814
0,0,0.04935862,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,107.1,39.2,0.18177016404642174,0.19078651153114976,0.8938053097345133
0,0,0.10938502,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.1,53.5,0.24722310635345923,0.09449387988052824,0.7345132743362832
0,1,0.06438182,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,105.1,34.1,0.22762291031178514,0.1463015695857243,0.327433628318584
0,0,0.04350822,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.0,29.4,0.23868653011911137,0.11889570306324167,0.584070796460177
0,0,0.20478666,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,50.6,0.23187544328834123,0.12018751987558529,0.7345132743362832
0,0,0.113582335,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,43.0,0.24445975112308882,0.143809605188514,0.584070796460177
1,0,0.09843861,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.4,45.4,0.10568480756537196,0.25099783336526166,0.7079646017699115
0,0,0.06939855,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.9,45.6,0.17449239365876337,0.1814056778570563,0.6460176991150441
0,1,0.033496827,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.5,51.6,0.2889003472342632,0.10368285091585867,0.3008849557522124
1,0,0.05618398,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.5,43.8,0.12832837805949524,0.24382690716718883,0.2920353982300885
0,0,0.081441686,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96.9,47.7,0.35071130269796486,0.09867759713677172,0.5398230088495575
0,0,0.007026824,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.1,60.7,0.4694681773275682,0.06066608362005373,0.7079646017699115
0,1,0.033030916,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.3,38.8,0.3710950206212469,0.09809061981278128,0.6991150442477876
0,0,0.010196323,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.0,19.8,0.43230016860572335,0.06310961567372235,0.3008849557522124
1,0,0.25389424,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.7,42.6,0.09142932398059336,0.3270057086834509,0.4336283185840708
0,1,0.03122004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,105.7,26.1,0.28554194186021326,0.09268941464655098,0.8849557522123894
0,0,0.09072634,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,106.2,38.2,0.19644083558112393,0.17696894220311268,0.7079646017699115
0,0,0.08047935,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.8,50.9,0.25535665574279304,0.11367860135477367,0.7079646017699115
0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.3,39.6,0.1637600354809108,0.20951345503658017,0.6991150442477876
0,0,0.06981137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.4,26.8,0.28169817018953963,0.09698676473641743,0.6991150442477876
0,0,0.06018776,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.5,35.1,0.27364561933499393,0.12725644801664704,0.4601769911504425
0,0,0.109172046,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.5,36.7,0.16756447013625642,0.19938856396052534,0.5221238938053097
0,0,0.02083787,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.1,26.6,0.26569521003032126,0.09648539461983748,0.34513274336283184
0,0,0.034461774,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,113.7,54.0,0.2176650629848447,0.07178267502491674,0.4601769911504425
0,1,0.035480928,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,115.7,50.5,0.15842965398913522,0.09426863645863005,0.4336283185840708
0,0,0.38371146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.9,38.6,0.08319532502970821,0.3588992344656148,0.4601769911504425
0,0,0.036740057,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.7,47.2,0.3512665470379547,0.09918304697200099,0.7876106194690264
0,0,0.5754278,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.3,38.7,0.12072540236335112,0.2699502236899054,0.5486725663716814
0,0,0.095997825,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.6,28.7,0.19038557720311403,0.10876976861839356,0.34513274336283184
1,0,0.04725947,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.1,32.8,0.1487057427190621,0.18195241108982502,0.7876106194690264
0,1,0.25644818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.4,43.0,0.16782383375782287,0.20019954875663426,0.5575221238938053
0,0,0.1119732,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,114.2,27.2,0.19844985901580198,0.07967716265819832,0.5486725663716814
0,0,0.094897345,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.4,33.3,0.29694449343933305,0.1154861999736565,0.5486725663716814
0,1,0.64057934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,117.3,39.5,0.03125219906809507,0.618825682376771,0.327433628318584
0,0,0.7835,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.4,40.2,0.1622057200919673,0.21134350940502877,0.4336283185840708
0,0,0.022849003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,87.6,45.6,0.47685944852412093,0.07598464890885413,0.38053097345132736
0,0,0.054560155,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.4,29.4,0.30721999292390983,0.10329640418698534,0.34513274336283184
0,0,0.01612113,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.5,47.4,0.4691278358121246,0.07630541556208358,0.38053097345132736
0,1,0.0250954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,97.0,32.9,0.3465915475515394,0.10047858873084795,0.4778761061946901
0,0,0.05736443,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.3,30.0,0.16085573015680843,0.11876585859908986,0.6283185840707963
0,1,0.008613406,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,98.5,18.0,0.4455220458476698,0.05819714447415065,0.37168141592920345
0,1,0.039429333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,103.7,26.3,0.3055092842135339,0.09222981413480405,0.7964601769911503
0,1,0.24525318,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,43.2,0.15013803099328074,0.21886617122186733,0.4778761061946901
0,0,0.042901754,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.0,50.4,0.28534166906239256,0.10909267624054629,0.5575221238938053
1,0,0.012095166,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.3,53.9,0.20334831302675382,0.048965613565610404,0.5486725663716814
0,0,0.023959583,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,23.6,0.38232940600888393,0.07579056553768056,0.4778761061946901
0,0,0.028252145,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91.1,41.6,0.4186547276416821,0.08729791616346265,0.4336283185840708
0,0,0.020842131,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.0,26.8,0.39567901809781375,0.08141341038944508,0.4778761061946901
0,1,0.047938,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,98.0,42.4,0.31789807537778314,0.1132213110517524,0.5221238938053097
0,1,0.18338391,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.9,49.2,0.16249226055209492,0.14170165285092184,0.8407079646017699
0,1,0.0682529,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,116.2,46.9,0.10712985232159244,0.18572709738580845,0.4424778761061947
0,0,0.21564297,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.1,45.7,0.09277637151687734,0.2474697680292565,0.4424778761061947
0,1,0.01078354,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.0,59.5,0.39324499333415924,0.06576049254040703,0.486725663716814
0,0,0.051626783,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.7,50.5,0.2898994233044591,0.10764296913861605,0.654867256637168
0,0,0.030730423,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.5,25.7,0.22292580630324502,0.07055620568564429,0.6371681415929202
0,0,0.013545745,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,85.2,45.0,0.5105296756063098,0.07141216260549177,0.4601769911504425
0,0,0.0066569573,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.3,58.2,0.4931827171044466,0.06332028880671252,0.4778761061946901
0,0,0.11166397,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.0,34.7,0.10902914308195455,0.2497018640713985,0.8672566371681416
0,1,0.021192232,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,91.4,39.6,0.41360546502504114,0.08844714721687508,0.6283185840707963
1,0,0.07337637,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.7,43.9,0.12625606897126732,0.2459769665914608,0.8672566371681416
0,0,0.95403117,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,118.7,37.5,0.03231532392023499,0.7098649128108597,0.6991150442477876
0,1,0.21491446,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,111.3,37.9,0.12299185109278472,0.26308689481516334,0.8672566371681416
0,0,0.012261829,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,118.4,29.8,0.1433224077963,0.04467525750686672,0.6991150442477876
0,0,0.014408334,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.0,56.9,0.267138331302686,0.06033181307671728,0.7699115044247786
0,1,0.02383459,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.4,34.8,0.31917848604663984,0.11050323405533567,0.7699115044247786
0,0,0.024776584,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.3,34.3,0.4669223134947415,0.07746709081885494,0.486725663716814
0,0,0.06778413,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108.1,37.6,0.17015951479309122,0.1996096987397032,0.6460176991150441
0,0,0.019967088,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.0,37.1,0.45105504719593464,0.08100332969395053,0.5309734513274336
0,0,0.0841084,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.3,36.0,0.1322432097084979,0.23666547521746312,0.7876106194690264
0,0,0.024666738,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105.0,40.7,0.21269839646453406,0.16558295229447667,0.8495575221238938
0,1,0.15036368,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.6,47.1,0.17685598874030667,0.1681482270359886,0.6194690265486726
0,0,0.04343671,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,112.0,52.6,0.2113501229203735,0.09555146525237608,0.2654867256637168
0,0,0.010047587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,96.4,19.7,0.45096955084440704,0.06225147409709309,0.6017699115044248
0,1,0.023792285,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.8,49.6,0.3894112307584406,0.08792307820095858,0.5309734513274336
0,0,0.2171973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,110.0,30.5,0.19461043590645946,0.137001949389121,0.6902654867256637
0,1,0.053313516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.7,41.5,0.2474275625179908,0.14366259423990674,0.7699115044247786
0,0,0.13185254,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.5,45.7,0.09803639286319651,0.2467618753056232,0.8584070796460177
0,0,0.092802145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.0,38.0,0.15597459217905352,0.2161961451929514,0.8053097345132743
0,0,0.037364755,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.1,24.9,0.3369418376970989,0.08363363090299293,0.7699115044247786
0,1,0.019906523,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,93.6,43.2,0.3838894531235688,0.09439346273325647,0.5486725663716814
0,1,0.19924778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.0,43.6,0.1339852572317052,0.23735576834289135,0.7168141592920354
0,0,0.06621966,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.2,37.4,0.1263366683069875,0.25505211360666197,0.8495575221238938
1,0,0.07241161,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.8,35.1,0.11943299791570096,0.24390285525899708,0.8053097345132743
0,1,0.21160483,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,44.7,0.18673961254068314,0.1767943619845249,0.6283185840707963
0,0,0.007185629,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.0,22.7,0.489987468698123,0.06477483947623472,0.5486725663716814
0,0,0.08304733,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.5,30.9,0.28232107587331906,0.11427691905218305,0.4513274336283186
0,0,0.47353765,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.5,35.9,0.11704224423933134,0.2579927761157545,0.5929203539823009
0,0,0.04003388,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,111.4,27.8,0.2113699372961664,0.10223164070682528,0.6283185840707963
0,0,0.04605863,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.0,42.9,0.3628087816257713,0.099716079664751,0.38053097345132736
0,0,0.051963665,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.9,34.6,0.3414431619072711,0.10374709133849051,0.4513274336283186
0,0,0.036685802,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.7,42.3,0.3663088198922032,0.09903933700025233,0.38053097345132736
0,1,0.04182428,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.7,32.4,0.36714317441784916,0.09495147667329946,0.38053097345132736
1,0,0.06185592,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.8,46.0,0.14089701233876173,0.20522936872030806,0.23893805309734506
0,0,0.060505845,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.1,43.8,0.23238705195887704,0.14917591204142353,0.6283185840707963
0,1,0.24627207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.1,34.4,0.22602582135098184,0.14813562434151892,0.6283185840707963
0,1,0.040344775,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,110.1,35.2,0.15334145852173936,0.20563119919394335,0.7433628318584071
0,1,0.011202154,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,112.3,57.5,0.2733673214872301,0.05552611571042543,0.4601769911504425
0,0,0.02168948,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.7,24.4,0.39308202046495033,0.07683603349009693,0.6283185840707963
0,0,0.04073945,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.5,46.4,0.36509322171331887,0.09669960987405145,0.4601769911504425
0,0,0.07997005,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.2,50.2,0.18052475417883085,0.126333308040332,0.6106194690265487
0,0,0.070975944,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,97.6,47.8,0.34139017424530044,0.10084146998075,0.38053097345132736
0,1,0.1705538,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,112.6,29.6,0.17939280471292676,0.1219249766255288,0.7345132743362832
0,1,0.060018376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.2,55.0,0.26396860716076037,0.08255307637331093,0.20353982300884954
0,0,0.15700018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.7,35.3,0.18535758277054756,0.17786221948850803,0.6371681415929202
0,0,0.050232697,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.7,27.5,0.27150495534551294,0.10198961202430673,0.34513274336283184
0,0,0.0553231,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.6,38.9,0.29274657763614864,0.12292789633286712,0.38053097345132736
0,1,0.07187948,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,37.6,0.3002639668468954,0.11945241291137725,0.4513274336283186
0,1,0.027857203,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.0,22.2,0.344567749015465,0.07192006026569817,0.34513274336283184
0,0,0.18745849,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.1,41.1,0.09396840972879764,0.32925419921108023,0.6371681415929202
0,0,0.061142743,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.5,30.1,0.3140331880409384,0.10360066676873378,0.34513274336283184
0,0,0.02780257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.6,53.4,0.36401424792999476,0.08555787378128234,0.38053097345132736
0,1,0.010173273,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,84.9,33.9,0.5174612677965209,0.0701625770343762,0.7079646017699115
0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,107.4,40.1,0.17697338144528824,0.19568480411835756,0.7079646017699115
0,1,0.025012022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,93.9,41.6,0.37732040697631863,0.09646417152431865,0.7079646017699115
0,0,0.029273072,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.6,50.3,0.3552225518363976,0.09358462387201474,0.6991150442477876
0,1,0.021157173,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94.6,31.0,0.38912598429620104,0.08870865357655015,0.5309734513274336
0,0,0.009524559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86.7,53.8,0.5236735003503318,0.06515104174176234,0.7079646017699115
0,1,0.022187093,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.1,42.0,0.4485309695211189,0.08162194514226775,0.7079646017699115
0,0,0.0711544,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,115.0,28.0,0.18288242832771054,0.0813964365101232,0.6106194690265487
0,1,0.2364075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,111.9,42.3,0.1151598154516818,0.276266598993568,0.6106194690265487
0,0,0.008852186,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.8,58.0,0.47295813220917354,0.06517555719164872,0.6283185840707963
0,0,0.044144683,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.2,37.7,0.3147997334993452,0.11432113484890605,0.7079646017699115
0,1,0.080989026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,115.2,30.1,0.15334145852173928,0.11155217125368923,0.37168141592920345
0,1,0.117855705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.3,30.5,0.24946324104794232,0.12250018158281051,0.37168141592920345
0,1,0.037988596,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,96.5,41.8,0.3391668289505716,0.10673491331099941,0.7079646017699115
0,0,0.028959522,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.3,40.2,0.4002662223973149,0.0912949342097728,0.6283185840707963
0,0,0.007500792,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,105.5,68.2,0.45954461530038804,0.03714658558056702,0.6017699115044248
