location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[90.1, 49.7]",Eric Dier,10956.0,Right Defensive Midfield,0,0,0.020455351,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,90.1,49.7,31.434057962662095,13.823863050339916
"[106.7, 38.3]",Toby Alderweireld,20005.0,Right Center Back,0,0,0.072435185,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,106.7,38.3,13.408206442324788,33.00984738164424
"[95.2, 30.3]",Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,0,0,0.0297229,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.2,30.3,26.629494925739763,15.97312295549488
"[107.9, 22.0]",Erik Lamela,3585.0,Right Wing,0,0,0.0131970085,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,107.9,22.0,21.688937272259327,12.025593636973682
"[116.3, 45.2]",Kieran Trippier,3308.0,Right Back,0,1,0.63569576,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,116.3,45.2,6.382005954243544,50.12215543166103
"[108.4, 53.0]",Erik Lamela,3585.0,Right Wing,0,1,0.094085954,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.4,53.0,17.422973339817744,17.885682210579578
"[91.1, 51.4]",Eric Dier,10956.0,Right Defensive Midfield,0,0,0.031470716,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.1,51.4,31.067185260335386,13.689589369678018
"[109.7, 53.3]",Eric Dier,10956.0,Right Defensive Midfield,0,0,0.023176745,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,53.3,16.822009392459627,17.152179836643
"[107.6, 45.0]",Kevin Wimmer,3611.0,Left Center Back,0,1,0.09628442,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.6,45.0,13.37011593068662,31.361737730624288
"[110.3, 55.2]",Heung-Min Son,3083.0,Right Wing,0,0,0.05933667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.3,55.2,18.03136156811238,14.091615593248186
"[101.4, 30.5]",Odion Jude Ighalo,5458.0,Left Center Forward,0,1,0.026761059,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.4,30.5,20.885641000457703,19.4994953345483
"[95.7, 44.0]",Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,0,0,0.049578797,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.7,44.0,24.627017683836584,18.222480898754903
"[111.1, 34.0]",Ben Davies,3086.0,Left Back,0,1,0.24178866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,111.1,34.0,10.73359212938521,35.66585361540768
"[106.3, 43.6]",Odion Jude Ighalo,5458.0,Left Center Forward,0,1,0.052703496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,106.3,43.6,14.165097952361645,30.691477212694327
"[90.7, 30.1]",Anthony Martial,20039.0,Left Midfield,0,0,0.030650595,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.7,30.1,30.927334188384226,13.99466661590385
"[114.1, 40.4]",Craig Dawson,3523.0,Right Back,1,0,0.18752408,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.1,40.4,5.913543776789013,68.104471080234
"[103.6, 41.5]",Saido Berahino,4630.0,Left Center Forward,0,1,0.081856795,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.6,41.5,16.46845469374708,27.20708136975671
"[93.1, 53.8]",Craig Dawson,3523.0,Right Back,0,1,0.035765097,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,93.1,53.8,30.23325983085516,13.47570354710842
"[113.2, 45.0]",Saido Berahino,4630.0,Left Center Forward,0,1,0.10672298,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,113.2,45.0,8.440379138403674,44.56104055865702
"[92.3, 46.2]",Stéphane Sessègnon,2966.0,Right Midfield,0,1,0.028734146,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.3,46.2,28.385383562671834,15.6742382084685
"[106.3, 33.8]",Anthony Martial,20039.0,Center Forward,0,0,0.13050734,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.3,33.8,15.037619492459573,27.545729038245796
"[103.2, 58.6]",Craig Gardner,9485.0,Left Midfield,0,1,0.012425728,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.2,58.6,25.063918289046505,12.382063569971379
"[102.6, 38.7]",Marcus Rashford,3318.0,Right Midfield,0,1,0.0688442,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.6,38.7,17.44849563716025,25.760994783676523
"[98.7, 19.1]",Jesse Lingard,3293.0,Left Midfield,0,0,0.010902795,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.7,19.1,29.841246622753545,11.0261612049672
"[95.1, 24.6]",Stéphane Sessègnon,2966.0,Right Midfield,0,0,0.020669255,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.1,24.6,29.277465737320917,13.322952784403759
"[99.3, 37.3]",Ander Herrera Agüera,3606.0,Left Center Midfield,0,0,0.08229778,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99.3,37.3,20.875344308537766,21.528855181923507
"[108.3, 23.2]",Jesse Lingard,3293.0,Left Midfield,0,0,0.03670945,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.3,23.2,20.472664701987384,13.071509346518202
"[107.1, 35.4]",Saido Berahino,4630.0,Right Center Forward,0,1,0.07210854,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107.1,35.4,13.695619737711768,31.027066759912632
"[108.7, 42.5]",José Salomón Rondón Giménez,4041.0,Left Center Forward,0,0,0.1770564,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.7,42.5,11.573245007343443,37.46985574907209
"[92.2, 45.3]",Timothy Evans Fosu-Mensah,3465.0,Right Back,0,1,0.01925383,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,92.2,45.3,28.30070670495703,15.819407920094765
"[95.3, 43.4]",Stéphane Sessègnon,2966.0,Right Midfield,0,0,0.03720144,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.3,43.4,24.932909978580522,18.069487165561632
"[96.1, 45.0]",Jordan Ayew,3450.0,Left Wing,0,0,0.07341714,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.1,45.0,24.41741182025647,18.238904851861435
"[93.7, 30.9]",Leandro Bacuna,9533.0,Right Center Midfield,0,1,0.02352739,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.7,30.9,27.82984010015149,15.503460359673664
"[103.7, 25.3]",Jordan Ayew,3450.0,Left Wing,0,0,0.01943056,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.7,25.3,21.94948746554233,15.640147593713852
"[110.4, 30.0]",Craig Gardner,9485.0,Center Attacking Midfield,1,0,0.06336194,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.4,30.0,13.862178760930762,23.555627483112893
"[98.8, 58.1]",Leandro Bacuna,9533.0,Right Center Midfield,0,0,0.014480302,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.8,58.1,27.875616585108933,12.56308004436357
"[107.1, 42.2]",Libor Kozák,28247.0,Center Forward,0,0,0.053335395,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,107.1,42.2,13.086252328302406,33.61334927745731
"[115.6, 36.2]",Craig Dawson,3523.0,Right Back,1,0,0.19248432,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.6,36.2,5.8137767414994554,63.17510579931007
"[91.3, 50.4]",Stéphane Sessègnon,2966.0,Right Midfield,0,0,0.022654466,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.3,50.4,30.526218239408564,14.073773449139644
"[110.0, 48.1]",José Salomón Rondón Giménez,4041.0,Center Forward,0,1,0.15298752,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,110.0,48.1,12.868954891520913,28.134468026416656
"[86.0, 41.2]",Ashley Westwood,3583.0,Left Center Midfield,0,0,0.020124162,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,86.0,41.2,34.02116987994387,13.403355121796993
"[110.3, 39.2]",Rudy Gestede,19362.0,Center Forward,1,0,0.07222003,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.3,39.2,9.73293378175358,44.58585618056061
"[103.0, 33.2]",Jordan Ayew,3450.0,Left Wing,0,0,0.051818598,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.0,33.2,18.309560344257314,23.074575745679223
"[109.2, 36.2]",Rudy Gestede,19362.0,Center Forward,1,0,0.04709937,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.2,36.2,11.449017425089366,36.89856464454253
"[107.0, 25.8]",Jordan Ayew,3450.0,Left Wing,0,0,0.06892626,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.0,25.8,19.252012881774206,16.344045838662566
"[95.7, 28.5]",Ashley Westwood,3583.0,Left Center Midfield,0,0,0.03552982,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.7,28.5,26.88382413273826,15.379755923574988
"[109.0, 41.8]",Micah Richards,42700.0,Right Back,0,0,0.043276917,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.0,41.8,11.146299834474219,39.111391253954345
"[96.0, 29.3]",Leandro Bacuna,9533.0,Right Center Midfield,0,0,0.036055636,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.0,29.3,26.277176408434755,15.889507779554004
"[97.7, 56.2]",Jordan Veretout,7153.0,Center Forward,0,1,0.02177629,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.7,56.2,27.56320010448714,13.488798456662183
"[89.2, 36.8]",Idrissa Gana Gueye,3436.0,Center Defensive Midfield,0,0,0.024015209,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.2,36.8,30.965787572739046,14.645410268842587
"[95.6, 53.0]",Leandro Bacuna,9533.0,Right Center Midfield,0,0,0.027823985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.6,53.0,27.647061326658214,14.619128637016106
"[113.1, 40.8]",Andy Carroll,4271.0,Center Forward,0,1,0.3316474,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,113.1,40.8,6.946221994724907,59.70485601613846
"[103.8, 35.5]",Dimitri Payet,3491.0,Left Wing,0,0,0.12322736,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.8,35.5,16.81338752304247,25.917781075031414
"[94.1, 35.6]",José Manuel Jurado Marín,6870.0,Right Center Forward,0,0,0.05152151,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.1,35.6,26.27108676853701,17.084333179322503
"[84.7, 42.1]",Dimitri Payet,3491.0,Left Wing,0,0,0.021065963,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,84.7,42.1,35.36240942017384,12.885082920946694
"[98.1, 34.3]",Craig Cathcart,3263.0,Left Center Back,0,1,0.034049794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,98.1,34.3,22.62962659877534,19.450908153344134
"[96.4, 41.2]",Mark Noble,3874.0,Right Center Midfield,0,1,0.053539455,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.4,41.2,23.630488780387083,19.19211768798055
"[113.0, 45.6]",Andy Carroll,4271.0,Center Forward,1,0,0.0794329,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,45.6,8.964373932405989,41.02671447327951
"[95.2, 40.9]",Dimitri Payet,3491.0,Left Wing,0,0,0.043438505,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.2,40.9,24.816325271885034,18.30159969322081
"[96.3, 25.2]",Nordin Amrabat,3302.0,Left Center Forward,0,0,0.023890559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.3,25.2,27.941546127585713,13.924598218616485
"[100.0, 28.7]",Dimitri Payet,3491.0,Left Wing,0,0,0.06195812,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0,28.7,22.97150408658519,17.363906472479336
"[103.6, 52.8]",Diafra Sakho,3962.0,Right Wing,0,1,0.040584765,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.6,52.8,20.803845798313354,17.47292134313578
"[108.1, 40.3]",Mark Noble,3874.0,Right Center Midfield,0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.1,40.3,11.90378091196239,37.13878758476751
"[109.2, 42.9]",Manuel Lanzini,3595.0,Left Center Midfield,0,1,0.3669813,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.2,42.9,11.182575731914358,38.38968366406376
"[114.0, 50.8]",Diafra Sakho,3962.0,Right Wing,0,0,0.24116261,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,114.0,50.8,12.354756169184398,19.355766062592437
"[109.5, 39.0]",Almen Abdi,43081.0,Left Midfield,0,1,0.34636688,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,109.5,39.0,10.547511554864494,41.408740962794475
"[107.8, 40.0]",Mark Noble,3874.0,Right Center Midfield,0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,107.8,40.0,12.200000000000003,36.3054117733023
"[103.0, 35.3]",Cheikhou Kouyaté,3684.0,Center Defensive Midfield,0,0,0.09094699,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.0,35.3,17.63774361986249,24.743858120962976
"[108.2, 39.3]",Sebastian Prödl,3309.0,Right Center Back,0,1,0.07294059,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108.2,39.3,11.820744477400734,37.341878367697106
"[102.6, 39.0]",Winston Reid,4280.0,Right Center Back,0,1,0.07127398,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102.6,39.0,17.42871194322748,25.81474638574325
"[104.5, 39.5]",Andy Carroll,4271.0,Center Forward,1,0,0.020699916,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.5,39.5,15.508062419270823,28.91356194244931
"[94.8, 58.9]",Steven Berghuis,7745.0,Right Center Forward,0,0,0.0092663625,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.8,58.9,31.500000000000004,11.667825652043911
"[103.9, 47.9]",Victor Moses,3963.0,Right Wing,0,1,0.24709813,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.9,47.9,17.933767033169573,22.852425446410905
"[102.7, 48.9]",Manuel Lanzini,3595.0,Left Center Midfield,0,1,0.23387033,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,102.7,48.9,19.455076458343715,20.89651142708439
"[97.8, 38.7]",Manuel Lanzini,3595.0,Left Center Midfield,0,1,0.043646313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.8,38.7,22.238030488332374,20.361733465919176
"[108.4, 40.2]",Troy Deeney,3454.0,Left Center Forward,0,0,0.7835,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.4,40.2,11.601724009818534,38.04183169290518
"[106.2, 27.7]",Philippe Coutinho Correia,3501.0,Left Wing,0,1,0.061071385,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.2,27.7,18.48594060360467,18.72311373007218
"[102.8, 45.8]",Christian Dannemann Eriksen,3043.0,Left Wing,0,1,0.09165921,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,102.8,45.8,18.151583952922678,23.698758825597203
"[107.4, 40.2]",James Philip Milner,3473.0,Right Wing,0,0,0.13996398,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,107.4,40.2,12.601587201618685,35.21759296819273
"[99.2, 37.8]",Philippe Coutinho Correia,3501.0,Left Wing,0,1,0.057254776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99.2,37.8,20.916022566444127,21.544070939965206
"[81.6, 36.9]",Heung-Min Son,3083.0,Right Wing,0,0,0.007861495,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,81.6,36.9,38.52492699538833,11.818071258578897
"[96.4, 33.8]",Heung-Min Son,3083.0,Right Wing,0,1,0.047304213,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.4,33.8,24.400819658363933,18.04842374028049
"[109.2, 52.7]",Harry Kane,10955.0,Center Forward,0,0,0.12947446,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.2,52.7,16.671232707871365,18.25561064287565
"[105.0, 30.5]",Daniel Andre Sturridge,3529.0,Center Forward,0,1,0.13927536,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.0,30.5,17.755280904564703,21.850909067568523
"[90.2, 30.1]",Alberto Moreno Pérez,3515.0,Left Back,0,1,0.011919216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90.2,30.1,31.401433088316207,13.807401006612558
"[101.7, 37.0]",Adam David Lallana,4090.0,Center Attacking Midfield,0,0,0.052070353,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,101.7,37.0,18.544271352630705,24.06034148638927
"[105.0, 50.9]",Harry Kane,10955.0,Center Forward,0,0,0.1637182,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.0,50.9,18.542114226808117,20.105945806054407
"[114.2, 44.6]",Adam David Lallana,4090.0,Center Attacking Midfield,0,1,0.16374137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,114.2,44.6,7.402702209328698,50.097399737979
"[84.3, 38.2]",Bamidele Alli,3094.0,Center Attacking Midfield,0,0,0.01768654,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,84.3,38.2,35.74534934785223,12.754304637844212
"[113.3, 38.5]",Bamidele Alli,3094.0,Center Attacking Midfield,0,0,0.2606968,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.3,38.5,6.865857557508751,59.84469093329536
"[94.3, 33.4]",Harry Kane,10955.0,Center Forward,0,0,0.034866434,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.3,33.4,26.53394052906579,16.636960422608624
"[103.4, 37.0]",Philippe Coutinho Correia,3501.0,Left Wing,0,1,0.1671873,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.4,37.0,16.86890630716763,26.311894973764854
"[111.7, 43.0]",Toby Alderweireld,20005.0,Right Center Back,0,0,0.07350449,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.7,43.0,8.825531145489203,47.01338837427109
"[97.9, 28.7]",Bamidele Alli,3094.0,Center Attacking Midfield,0,0,0.034932226,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,97.9,28.7,24.821361767638773,16.41589937810973
"[113.0, 42.7]",Daniel Andre Sturridge,3529.0,Center Forward,0,0,0.1960939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,42.7,7.502666192761079,54.266332691192815
"[113.9, 43.4]",Heung-Min Son,3083.0,Right Wing,0,1,0.3829734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,113.9,43.4,6.983552104767309,56.11799206032878
"[109.3, 29.5]",Harry Kane,10955.0,Center Forward,0,0,0.18191066,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.3,29.5,14.991330828182003,22.297529772968772
"[96.3, 43.9]",Christian Dannemann Eriksen,3043.0,Left Wing,0,0,0.047212664,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.3,43.9,24.01874268149772,18.676701732190114
"[100.4, 25.9]",Toby Alderweireld,20005.0,Right Center Back,0,0,0.023109062,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.4,25.9,24.144771690782246,15.459200423372339
"[96.7, 47.6]",Jordan Brian Henderson,3532.0,Right Center Midfield,0,1,0.024554579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,96.7,47.6,24.508161905781506,17.683489561287985
"[106.2, 51.8]",Jordan Brian Henderson,3532.0,Right Center Midfield,0,1,0.042088374,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,106.2,51.8,18.157092278225605,19.389572166606012
"[110.4, 52.8]",Divock Okoth Origi,4747.0,Center Forward,0,1,0.081990466,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,110.4,52.8,15.999999999999995,17.74467162505693
"[103.5, 34.8]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.06616985,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.5,34.8,17.3,24.983335688259107
"[99.7, 28.6]",Philippe Coutinho Correia,3501.0,Left Wing,0,0,0.029979607,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.7,28.6,23.281967270830012,17.1562889249522
"[92.5, 32.7]",Jordan Brian Henderson,3532.0,Right Center Midfield,0,0,0.03270807,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.5,32.7,28.452416417590968,15.495432792431242
"[92.6, 46.9]",Eric Dier,10956.0,Right Defensive Midfield,0,0,0.041728318,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.6,46.9,28.255441953719295,15.651508894313618
"[87.6, 38.0]",Christian Dannemann Eriksen,3043.0,Left Wing,0,0,0.026732702,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,87.6,38.0,32.461669704437575,14.023771596222483
"[96.7, 28.0]",Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,0,0,0.027266596,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.7,28.0,26.208586379276543,15.527414484493912
"[113.7, 47.0]",Toby Alderweireld,20005.0,Right Center Back,0,0,0.097151525,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.7,47.0,9.417536832951596,34.73571125250916
"[114.8, 32.3]",Marouane Fellaini-Bakkioui,3296.0,Left Center Midfield,0,0,0.049276646,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,32.3,9.291393867445297,30.60419701513622
"[108.0, 39.9]",Wayne Mark Rooney,3538.0,Center Forward,0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.0,39.9,12.000416659433121,36.867749161537496
"[105.1, 50.4]",Marouane Fellaini-Bakkioui,3296.0,Left Center Midfield,0,0,0.058287065,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.1,50.4,18.17058061813106,20.777367367725798
"[105.5, 25.9]",Wayne Mark Rooney,3538.0,Center Forward,0,1,0.109250166,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.5,25.9,20.225231766286388,16.442401881347635
"[105.2, 44.5]",Georginio Wijnaldum,3567.0,Center Attacking Midfield,0,1,0.24690449,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.2,44.5,15.469001260585634,27.93486691339924
"[90.3, 24.1]",Matteo Darmian,4587.0,Left Back,0,0,0.009048464,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.3,24.1,33.68827689271151,11.988753673635722
"[115.8, 29.2]",Jesse Lingard,3293.0,Left Wing,0,0,0.119397655,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.8,29.2,11.58792474949678,15.858347551818715
"[89.8, 38.0]",Fabricio Coloccini,26207.0,Left Center Back,0,0,0.020350127,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.8,38.0,30.26615271222955,15.025834137229417
"[105.1, 36.0]",Georginio Wijnaldum,3567.0,Center Attacking Midfield,0,1,0.1696432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,105.1,36.0,15.427572718998935,28.23191825866355
"[100.5, 53.5]",Anthony Martial,20039.0,Right Wing,0,0,0.036291033,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.5,53.5,23.717082451262844,15.931547978651569
"[113.4, 27.2]",Chris Smalling,10958.0,Right Center Back,1,0,0.016627738,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.4,27.2,14.40138882191575,15.422161318738661
"[113.1, 29.7]",Moussa Sissoko,3091.0,Right Wing,0,0,0.3093117,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.1,29.7,12.397580409095966,21.844440480524188
"[82.1, 39.3]",Daryl Janmaat,3650.0,Right Back,0,0,0.0064167287,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,82.1,39.3,37.90646382874563,12.045454878198742
"[107.7, 33.2]",Jesse Lingard,3293.0,Left Wing,0,1,0.3885958,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,107.7,33.2,14.05453663412636,28.46031279233609
"[112.2, 51.8]",Georginio Wijnaldum,3567.0,Center Attacking Midfield,0,1,0.05352978,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112.2,51.8,14.144963768069534,18.72578784527257
"[104.3, 22.8]",Jack Colback,9649.0,Left Center Midfield,0,0,0.031295687,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.3,22.8,23.28797973204202,13.421682917827768
"[107.8, 39.8]",Aleksandar Mitrović,4269.0,Center Forward,0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,107.8,39.8,12.201639234135717,36.29718134743356
"[106.4, 45.9]",Georginio Wijnaldum,3567.0,Center Attacking Midfield,0,1,0.13657023,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.4,45.9,14.82464164828276,28.099333273745977
"[108.2, 44.6]",Aleksandar Mitrović,4269.0,Center Forward,0,0,0.1483992,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108.2,44.6,12.664912159190049,33.17423521668439
"[100.9, 39.9]",Ayoze Pérez Gutiérrez,3076.0,Left Wing,0,1,0.057190917,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.9,39.9,19.10026177831078,23.655739549067217
